"","phecode","case_w_dz","ctrl_w_dz","odds_ratio","pval","ci_low","ci_high","PheWASString"
"511","303.1",133,5,26.6547603679024,2.16603713172087e-33,11.1388664912555,83.5476831600595,"Dissociative disorder"
"512","303.3",39,8,4.87714292271713,5.5189488554288e-06,2.24660810129377,12.0837949903306,"Psychogenic disorder"
"513","303.31",10,7,1.42862883547192,0.629035333545831,0.490834066904018,4.4224226211449,"Gastrointestinal malfunction arising from mental factors"
"514","303.4",262,24,10.9551394995674,7.57707852169123e-52,7.20300410932518,17.4210904176161,"Somatoform disorder"
"515","304",3896,1205,3.38004355179983,2.2250738585072e-308,3.16480376105817,3.61188076610954,"Adjustment reaction"
"516","305",0,0,0,1,0,Inf,"Misc. neuroses"
"517","305.1",177,87,2.0373687805504,3.10180565780234e-08,1.56709310245583,2.66537842280163,"Tension headache"
"518","305.2",347,48,7.26341676371928,3.58182676054264e-57,5.35795914622225,10.0437428124342,"Eating disorder"
"519","305.21",157,18,8.74131160944702,6.53280385153582e-29,5.35295599938606,15.1291111736084,"Anorexia nervosa"
"520","306",1267,789,1.61822066852501,1.67387696238937e-26,1.47831525417305,1.77219734898709,"Random mental disorder. Ignored for now"
"521","306.1",86,10,8.61020549475081,3.1395155872553e-16,4.46216246412998,18.5976479552856,"Mental disorders durring/after pregnancy"
"522","306.9",24,9,2.66742809668847,0.0135190415867955,1.19681510468649,6.52060578808857,"Tension headache"
"523","312",989,84,11.9409708765433,3.28040802881695e-198,9.55038229292857,15.113317900651,"Conduct disorders"
"524","312.3",411,39,10.5989084714022,1.1789899755322e-79,7.62143923041066,15.1289124680449,"Impulse control disorder"
"525","313",194,35,5.55663780982781,6.26949503080647e-28,3.86087540485435,8.21023860079579,"Pervasive developmental disorders"
"526","313.1",3619,920,4.11253184397936,2.2250738585072e-308,3.82037059659883,4.42890251517019,"Attention deficit hyperactivity disorder"
"527","313.2",142,24,5.92754531448286,1.30692977327121e-21,3.82691347565558,9.55867323346255,"Tics and stuttering"
"528","313.3",893,78,11.5949606620182,2.8787106300953e-177,9.19219013773953,14.8162049317126,"Autism"
"529","315",566,42,13.5924216210771,9.57607773873925e-119,9.92258067691806,19.0708714734766,"Develomental delays and disorders"
"530","315.1",101,13,7.77991190299699,4.63089532928884e-18,4.35003151323113,15.1145865433012,"Learning disorder"
"531","315.2",632,120,5.30955820502545,3.34279272324609e-85,4.36005372289768,6.51151941271922,"Speech and language disorder"
"532","315.3",247,17,14.5853923851935,1.43429029021505e-53,8.92239986471571,25.4486926000623,"Mental retardation"
"533","316",4802,327,15.8168487850025,2.2250738585072e-308,14.1226496029941,17.74836722001,"Substance addiction and disorders"
"534","316.1",3,3,1,1,0.133918723519684,7.4672157389031,"Polyneuropathy due to drugs"
"535","317",1820,147,12.7233481071948,2.2250738585072e-308,10.7409918562461,15.1592298633687,"Alcohol-related disorders"
"536","317.1",1942,180,11.0977195131382,2.2250738585072e-308,9.52097384749991,13.0067330879918,"Alcoholism"
"537","317.11",330,18,18.4262803077265,1.40365497496725e-75,11.4747096911992,31.4928197660639,"Alcoholic liver damage"
"538","318",3478,773,4.70287792000319,2.2250738585072e-308,4.34535208767434,5.09519600396907,"Tobacco use disorder"
"539","320",179,21,8.54503944671899,1.7642502198746e-32,5.42215018465758,14.1477181224627,"Meningitis"
"540","323",152,15,10.1539879065806,9.64396267135855e-30,5.96608776943115,18.5925268258299,"Encephalitis"
"541","323.2",3,1,3.00025427919167,0.624994060041104,0.240884717537688,157.373762329975,"Acute (transverse) myelitis"
"542","323.8",15,1,15.0059286701751,0.000518421878487647,2.30820159800542,629.849970627879,"Encephalitis, non-infectious"
"543","324",124,42,2.95636972285181,1.32393865368526e-10,2.06763867511162,4.3019845940842,"CNS infection and poliomyelitis"
"544","324.1",1,0,Inf,1,0.0256406640625001,Inf,"Jakob-Creutzfeldt disease"
"545","325",9,2,4.50022288410505,0.0654182023509932,0.931457156869308,42.7623246707594,"Phlebitis & thrombophlebitis of intracranial venous sinuses"
"546","327",431,129,3.35746928215675,3.81700472939739e-39,2.75055668837464,4.12075818649416,"Sleep disorders"
"547","327.1",207,84,2.4692190679206,3.60099682960737e-13,1.90659822499591,3.22168973247847,"Hypersomnia"
"548","327.3",1939,903,2.18363703110308,9.16036825913669e-88,2.01513319871,2.36752933174422,"Sleep apnea"
"549","327.31",147,53,2.77785259461464,1.98464826022601e-11,2.01578771190768,3.87891240204192,"Central/nonobstroctive sleep apnea"
"550","327.32",3146,1557,2.07404873157214,1.8595950154943e-125,1.94922387965187,2.20770593023578,"Obstructive sleep apnea"
"551","327.4",2952,854,3.57736808143495,1.35042940983467e-275,3.31090911097413,3.86803308029048,"Insomnia"
"552","327.41",50,9,5.55894960718097,5.23040224424188e-08,2.70622081357126,12.8586196654073,"Organic or persistent insomnia"
"553","327.5",143,26,5.50999361878315,8.46874314730482e-21,3.60915137778896,8.72547469290833,"Parasomnia"
"554","327.6",44,14,3.14457019942444,0.000100141547548472,1.69100984146207,6.21222693607995,"Circadian rhythm sleep disorder"
"555","327.7",70,46,1.5223049718944,0.0321930390607925,1.03448093484819,2.25912413896855,"Sleep related movement disorders"
"556","327.71",490,179,2.75113038526281,1.72071521524673e-34,2.31269600774388,3.28446933614381,"Restless legs syndrome"
"557","327.72",8,6,1.3333681327539,0.790515729976438,0.405683116992389,4.66194916180305,"Sleep related leg cramps"
"558","331",843,114,7.48109531266205,5.38000656009271e-139,6.14349146768584,9.18302828548305,"Other cerebral degenerations"
"559","331.1",22,3,7.33537230156398,0.000156306929188626,2.20376849125167,38.267038028865,"Hydrocephalus"
"560","331.9",17,0,Inf,1.52423606569521e-05,4.12774789888624,Inf,"Cerebral degeneration, unspecified"
"561","332",1786,362,5.04789387943844,4.9972993366467e-229,4.50343460373947,5.67060200915544,"Parkinson's disease"
"562","333",211,46,4.59870585091174,1.77336400024219e-26,3.32891117823041,6.47389966434122,"Extrapyramidal disease and abnormal movement disorders"
"563","333.1",504,181,2.79900278139738,2.68218660516831e-36,2.35620166263839,3.3371850120055,"Essential tremor"
"564","333.2",72,7,10.2946003858317,1.04170060866584e-14,4.7487226163823,26.5307234783852,"Myoclonus"
"565","333.3",38,7,5.43101648998163,3.10968256227695e-06,2.39591432872319,14.4180823560251,"Tics and choreas"
"566","333.4",288,44,6.57067834518428,3.45274145269749e-45,4.77100290492793,9.24388824251146,"Torsion dystonia"
"567","333.8",81,14,5.79165417218545,1.21858004587678e-12,3.26012467712529,11.064843878523,"Other degenerative diseases of the basal ganglia"
"568","334",173,37,4.68550457579893,2.98055106647092e-22,3.26918140458855,6.87685912688109,"Degenerative disease of the spinal cord"
"569","334.1",104,20,5.20669416399838,6.77009810648527e-15,3.20449496001045,8.87444672973099,"Spinocerebellar disease"
"570","334.2",28,8,3.50075163462839,0.00119138857395529,1.55456176413119,8.88955426436052,"Anterior horn cell disease"
"571","334.21",13,11,1.18185273476474,0.83880442191699,0.488527978207996,2.91360815794165,"Amyotrophic Lateral Sclerosis"
"572","335",321,108,2.98243928462778,1.07175525383666e-25,2.3901173817092,3.7448349701399,"Multiple sclerosis"
"573","337",85,19,4.47808584714396,3.72118037003559e-11,2.69926156807865,7.80395487482693,"Disorders of the autonomic nervous system"
"574","337.1",160,39,4.1101326609008,1.2671943865845e-18,2.8804675533039,5.99385483125223,"Peripheral autonomic neuropathy"
"575","338",2241,555,4.14918460477585,1.31239826810041e-243,3.77712616584672,4.56495405065442,"Pain NEC"
"576","338.1",167,52,3.217647453654,2.7791709568135e-15,2.3433850965583,4.48221797014659,"Acute pain"
"577","338.2",295,87,3.40235180628838,1.20899600193188e-27,2.66918274158086,4.37401530960328,"Chronic pain"
"578","339",4901,1660,3.11670495306917,2.2250738585072e-308,2.94394249852847,3.30052359120171,"Other headache syndromes"
"579","340",1638,600,2.77612768321909,1.72340620997536e-112,2.52480974381766,3.0552518967836,"Migraine"
"580","340.1",308,99,3.12165129947354,3.97751083544751e-26,2.48053216348529,3.9566471646691,"Migrain with aura"
"581","341",49,17,2.88395764050034,0.000101067546312976,1.63174551817542,5.34213934408075,"Other demyelinating diseases of central nervous system"
"582","342",734,137,5.4086724381894,5.62717889334029e-100,4.49963062955852,6.54253256704247,"Hemiplegia"
"583","343",87,26,3.34970272869288,7.01334823274033e-09,2.1397357346889,5.41074637653271,"Infantile cerebral palsy"
"584","344",360,69,5.24133324631557,9.97075917741598e-49,4.04047593964884,6.88564343982895,"Other paralytic syndromes"
"585","345",1171,161,7.39165469110848,2.55337308385164e-191,6.26073086915108,8.77228046745594,"Epilepsy, recurrent seizures, convulsions"
"586","345.1",454,51,8.95903045355255,3.93273184379356e-82,6.69443541225859,12.2142073344782,"Epilepsy"
"587","345.11",431,70,6.19238716316318,1.12080515517582e-64,4.79994898504583,8.09326702416455,"Generalized convulsive epilepsy"
"588","345.12",585,103,5.72315033659281,4.53575156987114e-83,4.63319397232965,7.12913389166091,"Partial epilepsy"
"589","345.3",2485,340,7.56709381307531,2.2250738585072e-308,6.75021360682704,8.50569352106389,"Convulsions"
"590","346",224,43,5.22405047702528,9.25615266153145e-31,3.75478412923968,7.42149371913808,"Abnormal findings on study of brain, nervous system"
"591","346.1",22,5,4.40090116962478,0.00151204334281932,1.62609611681038,14.8782900798033,"Nonspecific abnormal findings on radiological and other examination of skull and head"
"592","346.2",10,1,10.0002264974377,0.011715347181547,1.42271796832006,433.209077527689,"Nonspecific abnormal results of function study of brain and central nervous system"
"593","346.3",0,1,0,1,0,39.0005499686929,"Nonspecific abnormal findings in cerebrospinal fluid"
"594","347",103,18,5.729727698231,1.1258416494061e-15,3.45062242455901,10.0501074579774,"Cataplexy and narcolepsy"
"595","348",2715,237,11.9226396031055,2.2250738585072e-308,10.4345990073409,13.6812924909371,"Other conditions of brain"
"596","348.1",1784,130,14.0969213615814,2.2250738585072e-308,11.7838678175133,16.9828081537786,"Coma; stupor; and brain damage"
"597","348.2",373,36,10.4150195896599,6.17138580682097e-72,7.38698320845454,15.1063252053318,"Cerebral edema and compression of brain"
"598","348.4",4,0,Inf,0.124994060135192,0.660136714767441,Inf,"Cerebral cysts"
"599","348.7",40,9,4.44634658228689,9.22891473992117e-06,2.12365968847534,10.4242104226496,"Coma"
"600","348.8",389,37,10.5704784698826,2.19918222150755e-75,7.53392108616775,15.2441590308829,"Encephalopathy, not elsewhere classified"
"601","348.9",330,32,10.359780559497,1.16091380728309e-63,7.19513853741987,15.4018865079967,"Other conditions of brain, NOS"
"602","349",829,105,7.9868066632068,3.18887869708093e-141,6.51061658799588,9.88618318548473,"Other disorders of the nervous system"
"603","350",0,0,0,1,0,Inf,"Abnormal movement"
"604","350.1",837,171,4.94678054257879,1.10297957803178e-106,4.19034946727431,5.8692007498982,"Abnormal involuntary movements"
"605","350.2",6895,2271,3.28571084362401,2.2250738585072e-308,3.12867352296416,3.45116803650142,"Abnormality of gait"
"606","350.3",2131,505,4.33185581220077,6.22968123588485e-241,3.92747397685639,4.78619040622839,"Lack of coordination"
"607","350.5",23,3,7.66893111924509,8.78424435135427e-05,2.31681705663841,39.9006927172382,"Abnormal reflex"
"608","350.6",41,27,1.51884230077857,0.114156925343943,0.911992990760286,2.56790718259336,"Disturbances of sensation of smell and taste"
"609","351",2196,1409,1.57866437193055,1.47586384907106e-40,1.47444245308825,1.69074325867401,"Other peripheral nerve disorders"
"610","352",23,5,4.60104229361022,0.000911100903926586,1.71084994005298,15.4958353281714,"Disorders of other cranial nerves"
"611","352.1",165,75,2.20312064199427,5.97031670620944e-09,1.66662678812568,2.93544838471805,"Trigeminal nerve disorders"
"612","352.2",136,82,1.65994150049523,0.00030694179963229,1.25260631348889,2.21121117667336,"Facial nerve disorders"
"613","353",61,30,2.03431045993177,0.00151064225934575,1.29341426331274,3.26319899741414,"Nerve root and plexus disorders"
"614","353.1",90,78,1.15406356093302,0.395818466490414,0.842525365601324,1.58378391287277,"Nerve plexus lesions"
"615","353.2",168,98,1.71617359485469,2.06204725756642e-05,1.32951047322548,2.22544457182058,"Nerve root lesions"
"616","355",198,61,3.25322541967521,4.21610631788415e-18,2.42935971747289,4.40977542623362,"Complex regional/central pain syndrome"
"617","355.1",1071,191,5.6865880971858,3.91519428550418e-150,4.86941879634605,6.67016186601506,"Chronic pain syndrome"
"618","356",1949,713,2.78876831264894,3.32761174618441e-134,2.55621145234015,3.04514895333429,"Hereditary and idiopathic peripheral neuropathy"
"619","357",438,148,2.97327852667049,2.14812057009058e-34,2.46139894420833,3.60803376161347,"Inflammatory and toxic neuropathy"
"620","358",19,3,6.33475060810277,0.000854617382516297,1.86460630336202,33.4492763939462,"Myoneural disorders"
"621","358.1",71,38,1.86937842848155,0.00202418298114238,1.24334957302396,2.85020094555744,"Myasthenia gravis"
"622","359",257,74,3.48270710959835,7.17572440642982e-25,2.67895375961906,4.57505469377724,"Muscular dystrophies and other myopathies"
"623","359.1",7,1,7.00049192931411,0.0703038377657652,0.899340059288613,315.069667952985,"Muscular dystrophies"
"624","359.2",23,6,3.83403637788724,0.00231312220668653,1.51765276422985,11.5128422024422,"Myopathy"
"625","360",26,12,2.16712394252596,0.0335260759559941,1.05549571783135,4.7153896202444,"Disorders of the globe"
"626","360.2",26,22,1.18189019488303,0.665405693761603,0.643923608781129,2.18803183590913,"progressive myopia"
"627","360.3",5,6,0.833322474193825,1,0.201172402622799,3.27771479354556,"Hypotony of eye"
"628","361",114,113,1.00886609808143,1,0.770675441698766,1.32082575872511,"Retinal detachments and defects"
"629","361.1",122,115,1.06101199428697,0.696542853098403,0.815386081284072,1.38131427468066,"Retinal detachment with retinal defect"
"630","361.2",13,11,1.18185273476474,0.83880442191699,0.488527978207996,2.91360815794165,"Retinoschisis and retinal cysts"
"631","362",115,82,1.40316369053822,0.0222678309777907,1.04761699135666,1.88650495106057,"Retinal disorders"
"632","362.1",0,0,0,1,0,Inf,"Retinopathy of prematurity"
"633","362.2",0,0,0,1,0,Inf,"Macular degeneration"
"634","362.21",1637,1354,1.21457013694113,1.76849576404193e-07,1.1285482480621,1.30738671926628,"Macular degeneration, dry"
"635","362.22",872,737,1.18573743348986,0.000768602248267629,1.07302645715304,1.31052503168444,"Macular degeneration, wet"
"636","362.23",314,269,1.1681198522373,0.0676816537930868,0.989053577322177,1.38039206063936,"Cystoid macular degeneration of retina"
"637","362.26",557,491,1.13561420780571,0.0437241867451868,1.00354611212092,1.28542124101764,"Macular puckering of retina"
"638","362.27",220,241,0.912572539111607,0.350729174093087,0.756388271703027,1.10050373820214,"Retinal drusen"
"639","362.29",657,434,1.51921469666964,1.25913697630693e-11,1.34296787711084,1.71991740562375,"Age-related macular degeneration"
"640","362.3",14,15,0.933289932740817,1,0.41736403289258,2.0741438959031,"Other nondiabetic retinopathy"
"641","362.31",4,4,1,1,0.186234060791169,5.36958704413011,"Separation of retinal layers"
"642","362.4",532,394,1.35322208689431,5.99564806747615e-06,1.18512273392041,1.54618723260988,"Retinal vascular changes and abnomalities"
"643","362.5",0,0,0,1,0,Inf,"Toxic maculopathy of retina"
"644","362.6",70,100,0.699672164643573,0.0257448241813981,0.507888082788484,0.959342219068645,"Peripheral retinal degenerations"
"645","362.7",29,21,1.38111845748347,0.322140161793432,0.760751999983391,2.54823178165848,"Hereditary retinal dystrophies"
"646","362.8",128,88,1.45545752846251,0.00776458103166304,1.1006111176806,1.93211448951691,"Retinal hemorrhage/ischemia"
"647","362.9",443,297,1.49504352289622,8.20160170530583e-08,1.28720094031359,1.73843225531359,"Retinal edema and hypertensive retinopathy"
"648","363",13,12,1.08332237510085,1,0.45570796904862,2.59775398110002,"Disorders of choroid"
"649","363.3",102,91,1.12107320816165,0.471392630981076,0.836548453213058,1.50429308812607,"Chorioretinal scars"
"650","363.4",14,6,2.33375270660047,0.115289608236972,0.842371853341633,7.40947308101291,"Choroidal degenerations"
"651","364",23,17,1.35306171677864,0.429516993081762,0.691751766856439,2.69846714793101,"Disorders of cornea"
"652","364.1",113,67,1.6877809111482,0.000744160301543086,1.23646519948612,2.31913605065811,"Corneal opacity"
"653","364.2",117,71,1.64907373766458,0.00097059465487649,1.21734865766212,2.24749020739009,"Corneal edema"
"654","364.4",106,68,1.55974904301061,0.00485850872046038,1.13931480835004,2.14775742908216,"Corneal degenerations"
"655","364.41",24,21,1.14290949991493,0.76595104125212,0.609562256432342,2.1589161634293,"Keratoconus"
"656","364.5",117,93,1.25853856527857,0.111963341557567,0.950124806583131,1.67105386943672,"Corneal dystrophy"
"657","364.51",156,177,0.881063443217314,0.272424544482936,0.705637749402299,1.09923394487915,"Fuchs' dystrophy"
"658","364.9",71,60,1.18353680212595,0.382106909858082,0.827268858470941,1.69810627942572,"Cornea replaced by transplant"
"659","365",1541,1188,1.30456535801401,9.02404966130867e-12,1.20765621189027,1.40948344013934,"Glaucoma"
"660","365.1",1414,1224,1.15878268136925,0.000198984546819902,1.07177390351725,1.25300464990525,"Open-angle glaucoma"
"661","365.11",2174,1732,1.26429176476542,7.21830553364585e-13,1.1852169337119,1.34880257845265,"Primary open angle glaucoma"
"662","365.2",250,219,1.14211330940045,0.165113420448537,0.948478015959025,1.37611460457793,"Primary angle-closure glaucoma"
"663","365.5",50,57,0.877097115754645,0.561926485184963,0.587620376291778,1.30555576496087,"Pseudoexfoliation glaucoma"
"664","366",4511,3735,1.22374730078499,1.01292668434661e-18,1.16981505167612,1.2802322329612,"Cataract"
"665","366.1",134,104,1.28906904773613,0.0596680727319448,0.990091990922093,1.6822185243621,"Nonsenile Cataract"
"666","366.2",5979,5286,1.14481345659338,8.27613018103093e-12,1.10105918135716,1.19027676022958,"Senile cataract"
"667","366.3",2,1,2.000009828708,1,0.104110162674707,117.91900862641,"Traumatic cataract"
"668","367",129,112,1.15209431362287,0.302233035637047,0.887258238045813,1.4978937564859,"Disorders of refraction and accommodation"
"669","367.1",406,431,0.941597250362204,0.405239990372712,0.819853744717654,1.08133139541805,"Myopia"
"670","367.2",213,227,0.938092104330817,0.53475676264416,0.774221133881037,1.13640540756291,"Astigmatism"
"671","367.4",354,402,0.879925152887489,0.0863679083060633,0.760291766098409,1.01805449223766,"Presbyopia"
"672","367.8",268,271,0.988881838132147,0.931214116606049,0.831801549508709,1.17558059533492,"Hypermetropia"
"673","367.9",403,136,2.97598014241332,8.39504951588794e-32,2.4434865112905,3.64264358149948,"Blindness and low vision"
"674","368",414,171,2.43054288060097,2.45588541147828e-24,2.02823289779277,2.92291507980368,"Visual disturbances"
"675","368.1",85,64,1.32856005850195,0.10080187698482,0.949065571859771,1.86775298916896,"Amblyopia"
"676","368.2",298,133,2.24647990016763,1.12828235249837e-15,1.82467516981016,2.77784397925295,"Diplopia and disorders of binocular vision"
"677","368.3",7,5,1.40003476752834,0.774403342221001,0.38247584218638,5.59399794663026,"Anisometropia"
"678","368.4",298,144,2.07449347853359,1.77556971541583e-13,1.69410668770732,2.54975709413839,"Visual field defects"
"679","368.5",3,2,1.50001114227988,1,0.171822808297009,17.9534167140613,"Color vision deficiencies"
"680","368.7",9,4,2.25030358183961,0.266820817354363,0.627976420892794,10.0006718205178,"Disorders of accommodation"
"681","368.9",244,95,2.57462196381011,2.74170663033132e-16,2.02261386678311,3.29926385683364,"Subjective visual disturbances"
"682","368.91",44,2,22.0158436762652,3.05427899291218e-11,5.74246306461361,187.038998280695,"Psychophysical visual disturbances"
"683","369",54,44,1.22746313871986,0.363167530914137,0.808971139918633,1.87142445327222,"Infection of the eye"
"684","369.2",153,101,1.5160890663536,0.00131317987099201,1.17125225278311,1.96965306093057,"Eye infection, viral"
"685","369.5",505,325,1.5582975084355,3.91223833989505e-10,1.35223754730892,1.797738074493,"Conjunctivitis, infectious"
"686","370",64,40,1.60059352877858,0.02358848156655,1.0615517710591,2.43937843587697,"Keratitis"
"687","370.1",109,83,1.31378794172226,0.0707053329273998,0.978217382661775,1.77003974345076,"Corneal ulcer"
"688","370.2",138,124,1.11314917999326,0.42146293646084,0.86682830364043,1.43068469410999,"Superficial keratitis"
"689","370.3",65,38,1.71124085814679,0.0100330567570478,1.12945807591125,2.62534239989933,"Keratoconjunctivitis"
"690","370.31",242,174,1.39229894423837,0.000977705424592683,1.14072713789908,1.70220164115026,"Keratoconjunctivitis sicca"
"691","371",26,19,1.36856425317741,0.371212395614171,0.728597282022705,2.61635360734126,"Inflammation of the eye"
"692","371.1",204,140,1.4586132882633,0.000649304305844707,1.1701777021435,1.82240769263052,"Uveitis"
"693","371.2",24,26,0.92307160355747,0.887702590934379,0.507322494028243,1.67285781109189,"Conjunctivitis, noninfectious"
"694","371.21",218,200,1.09028988062419,0.404942957404583,0.895480662847453,1.32810657333563,"Allergic conjunctivitis"
"695","371.3",828,627,1.32482700550455,1.28014640746227e-07,1.19208496531616,1.47292936469175,"Inflammation of eyelids"
"696","371.33",11,4,2.75043798341165,0.118447463835581,0.814901792032125,11.8467540992077,"Noninfectious dermatoses of eyelid"
"697","371.9",3,2,1.50001114227988,1,0.171822808297009,17.9534167140613,"Chronic inflammatory disorders of orbit"
"698","372",173,171,1.01172899917002,0.956953522173186,0.813986899630773,1.25760257149822,"Disorders of conjunctiva"
"699","374",250,240,1.04184438904828,0.683778686515409,0.868909968841695,1.24937086469064,"Other disorders of eyelids"
"700","374.1",317,237,1.33924846261484,0.000754448591723402,1.12779155505272,1.59212632299613,"Ectropion or entropion"
"701","374.2",0,0,0,1,0,Inf,"Lagophthalmos"
"702","374.3",286,230,1.24458157157671,0.0151777885111138,1.04221803052047,1.48758426678613,"Ptosis of eyelid"
"703","374.6",18,16,1.12503404903846,0.864147948650194,0.541488962255585,2.35840992704962,"Dermatochalasis"
"704","375",60,51,1.17663569588134,0.447606018572857,0.796375484068688,1.74427934922251,"Disorders of lacrimal system"
"705","375.1",1291,1019,1.27249492403477,1.21910273017136e-08,1.1703498380991,1.38385133075108,"Dry eyes"
"706","375.2",67,72,0.930511889552972,0.73439828520745,0.656910345903992,1.31645124691962,"Epiphora"
"707","376",5,5,1,1,0.230130559918798,4.34535943576052,"Disorders of the orbit"
"708","377",62,45,1.37814022973394,0.121354647245388,0.92364969351914,2.07057997085184,"Disorders of optic nerve and visual pathways"
"709","377.1",200,135,1.48299937964704,0.000446044403521586,1.1858521821455,1.85934280309512,"Optic atrophy"
"710","377.3",120,52,2.31030394873381,2.24320854901047e-07,1.65493624426625,3.26412825759308,"Optic neuritis/neuropathy"
"711","378",70,32,2.18879452174368,0.000212159887708703,1.4210856102476,3.43774538058128,"Disorders of binocular eye movements"
"712","378.1",202,114,1.77438858247164,8.19350562130441e-07,1.40310136958944,2.2531340850081,"Strabismus (not specified as paralytic)"
"713","378.2",40,11,3.6376879698976,5.6850745280091e-05,1.8317527881414,7.8616871714477,"Nystagmus and other irregular eye movements"
"714","378.5",73,56,1.30391633758032,0.158440919369465,0.907791789362573,1.88163806813876,"Paralytic strabismus"
"715","379",19,12,1.58349406992591,0.280982177879806,0.729717742323894,3.57737131363029,"Other disorders of eye"
"716","379.1",35,26,1.34633798203378,0.305560255277724,0.787479024084757,2.32937895307174,"Scleritis and episcleritis"
"717","379.2",1438,1344,1.0716050376801,0.0745742571992138,0.993220569628866,1.15614977441415,"Disorders of vitreous body"
"718","379.3",157,111,1.41543741107365,0.0058264890781228,1.1026702626936,1.82211105377375,"Aphakia and other disorders of lens"
"719","379.4",21,13,1.61557372597115,0.229418120918231,0.771957136891078,3.51209473427001,"Anomalies of pupillary function"
"720","379.5",56,43,1.30258752053553,0.227443669982071,0.859696011078326,1.98585934219341,"Disorders of iris and ciliary body"
"721","379.51",4,3,1.33334701122806,1,0.225561555510272,9.10104991751067,"Pigmentary iris degeneration"
"722","379.9",150,74,2.02945068251224,4.13915842911042e-07,1.5259219362714,2.71931102564259,"Pain, swelling or discharge of eye"
"723","380",33,24,1.37518731282649,0.289134590221371,0.788398600552286,2.43194656127582,"Other disorders of external ear"
"724","380.1",409,318,1.28802340378907,0.00080386934016565,1.10929033646198,1.49668920148578,"Otitis externa"
"725","380.4",1439,966,1.5010554085514,1.87523197336798e-22,1.38151079147203,1.63151751820962,"Impacted cerumen"
"726","381",0,0,0,1,0,Inf,"Eustachian tube disorders"
"727","381.1",301,222,1.35755227091534,0.000617968760110507,1.13722095869978,1.62255461784859,"Otitis media"
"728","381.11",569,407,1.40164450851632,2.16205201096045e-07,1.23138548404374,1.59655425304551,"Suppurative and unspecified otitis media"
"729","381.2",282,254,1.11072820824678,0.242495848952926,0.933844942939969,1.32171464847719,"Eustachian tube disorders"
"730","381.3",77,39,1.97552713126291,0.000530989023971636,1.32698708189159,2.98352565946071,"Mastoiditis"
"731","381.9",26,25,1.04002749104067,1,0.57714159168514,1.87770075497009,"Otorrhea"
"732","382",238,142,1.67859734861671,9.3145169274682e-07,1.35748735625035,2.0818916669949,"Otalgia"
"733","383",8,5,1.6000607677249,0.58103477841043,0.461487127698762,6.21675507709997,"Otosclerosis"
"734","384",7,1,7.00049192931411,0.0703038377657652,0.899340059288613,315.069667952985,"Other disorders of tympanic membrane"
"735","384.1",5,4,1.25001498930027,1,0.269031910117548,6.29991403095141,"Myringitis"
"736","384.4",103,81,1.27204327083523,0.121081602845711,0.941340407153947,1.72381166696963,"Perforation of tympanic membrane"
"737","385",7,1,7.00049192931411,0.0703038377657652,0.899340059288613,315.069667952985,"Other disorders of middle ear and mastoid"
"738","385.3",34,21,1.61936543087101,0.104713988266581,0.91307445236117,2.93658670064091,"Cholesteatoma"
"739","385.5",8,7,1.14287327831056,1,0.362133368603217,3.70281659527464,"Tympanosclerosis and middle ear disease related to otitis media"
"740","386",16,10,1.60013681857446,0.326889428915028,0.682674102626601,3.94489379985975,"Vertiginous syndromes and other disorders of vestibular system"
"741","386.1",92,60,1.53409803343504,0.0116230522101694,1.09604483671005,2.16108709780429,"Meniere's disease"
"742","386.2",467,322,1.45365486470639,2.51682567974701e-07,1.25795900394496,1.68141850862988,"Peripheral or central vertigo"
"743","386.21",87,32,2.72124942733691,4.63741933003159e-07,1.7951838288175,4.21891413401387,"Central origin vertigo"
"744","386.3",86,56,1.53643134411858,0.0146011519544235,1.0845607706803,2.19172537469838,"Labyrinthitis"
"745","386.9",4606,1932,2.49297175521698,1.02023647467294e-259,2.36055321169166,2.63345983705725,"Light-headedness and vertigo"
"746","388",4,4,1,1,0.186234060791169,5.36958704413011,"Other disorders of ear"
"747","389",513,283,1.81935879865684,2.42252756199251e-16,1.56980250739451,2.11191631829989,"Hearing loss"
"748","389.1",984,687,1.43914789158596,2.70856466074762e-13,1.30337579397792,1.58980338866466,"Sensorineural hearing loss"
"749","389.2",139,96,1.44889384247657,0.00598285376819119,1.1087952097229,1.89985272893893,"Conductive hearing loss"
"750","389.3",22,14,1.57161319394652,0.242917568833017,0.768822491344133,3.32184340129194,"Degenerative and vascular disorders of ear"
"751","389.4",287,207,1.38822901712948,0.000359194637837573,1.15657376404555,1.66861221552545,"Tinnitus"
"752","389.5",62,31,2.00096109444898,0.00170612344981278,1.28003367760199,3.18697576222234,"Disorders of acoustic nerve"
"753","394",93,51,1.82472459103212,0.000580961455920027,1.2830174438774,2.62099359795784,"Chronic rheumatic disease of the heart valves"
"754","394.1",306,168,1.82540939249538,2.17524210152348e-10,1.50686978617469,2.2175205999009,"Mitral valve stenosis and/or aortic valve stenosis"
"755","394.11",82,47,1.74563092258712,0.00260521896431723,1.20490234163906,2.55504609475512,"Mitral stenosis/insufficiency"
"756","394.12",55,34,1.61816986583009,0.0333547533439345,1.03631902865282,2.55995908314707,"Aortic stenosis/insufficiency"
"757","394.2",9,5,1.80009479292056,0.423924064735924,0.541731341481312,6.83787902340122,"Mitral valve disease"
"758","394.3",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Aortic valve disease"
