"","phecode","ctrl_w_dz","ctrl_w_dz_exp","case_w_dz","case_w_dz_exp","hazard_ratio","pval","PheWASString"
"489","296.1",86,1492.14500966856,2771,1364.85499033144,35.6095049586257,2.27119705721587e-233,"Bipolar"
"490","296.2",981,4522.58920282373,7296,3754.41079717627,9.07905140312205,2.2250738585072e-308,"Depression"
"491","296.22",1477,4689.13389710496,6883,3670.86610289504,6.11828846370601,2.2250738585072e-308,"Major depressive disorder"
"492","297",2,18.5726164727635,34,17.4273835272365,18.1657763190953,6.76495620505579e-05,"Suicidal ideation or attempt"
"493","297.1",15,238.101249968192,441,217.898750031808,32.4958814037074,4.3442269633587e-40,"Suicidal ideation"
"494","297.2",4,32.5886586761448,56,27.4113413238552,16.9586689886562,4.7077850317563e-08,"Suicide or self-inflicted injury"
"495","300",18,137.803744087221,246,126.196255912779,15.0569921572043,1.28066983231659e-28,"Anxiety, phobic and dissociative disorders"
"496","300.1",1533,4310.63480659526,6289,3511.36519340474,5.11449403432823,2.2250738585072e-308,"Anxiety disorder"
"497","300.11",502,1456.68776876983,2201,1246.31223123017,5.18764196620538,1.56398156269767e-241,"Generalized anxiety disorder"
"498","300.12",53,194.621027049121,320,178.378972950879,6.62801599641626,3.5740762776818e-37,"Agorophobia, social phobia, and panic disorder"
"499","300.13",9,15.8476314261151,20,13.1523685738849,2.70568796674652,0.0136048455031086,"Phobia"
"500","300.2",0,0.49962208347026,1,0.50037791652974,218300698.155116,0.998963795652221,"Generalized anxiety & phobic disorders"
"501","300.3",17,103.696489970964,183,96.3035100290359,11.6892996282559,3.38518082250988e-22,"Obsessive-compulsive disorder"
"502","300.4",193,565.800051162477,885,512.199948837523,5.09408118072911,4.26564555696709e-93,"Dysthymic disorder"
"503","300.8",21,76.565459076967,127,71.434540923033,6.51029178042069,1.9195309355411e-15,"Acute reaction to stress"
"504","300.9",32,182.173731899029,321,170.826268100971,10.7696671104391,1.41947671347657e-37,"Posttraumatic stress disorder"
"505","301",10,121.209199408857,221,109.790800591143,24.6728438185111,3.7719600246758e-23,"Personality disorders"
"506","301.1",1,21.1596330654582,40,19.8403669345418,43.0233117636452,0.000203526832785623,"Schizoid personality disorder"
"507","301.2",1,74.7996132628131,143,69.2003867371869,155.977688940626,4.8606747221115e-07,"Antisocial/borderline personality disorder"
"508","302",6,12.9917346579501,18,11.0082653420499,3.58749179926651,0.0069878932210317,"Sexual and gender identity disorders"
"509","302.1",12,13.3165565402045,13,11.6834434597955,1.23616454386773,0.597377029310532,"Decreased libido"
"510","303",1,7.80917223610108,14,7.19082776389892,15.3108483720782,0.00842346262173787,"Psychogenic and somatoform disorders"
"511","303.1",1,9.71096267434967,18,9.28903732565033,18.8503690883566,0.00426417088625408,"Dissociative disorder"
"512","303.3",8,17.2717426859016,24,14.7282573140984,3.56085255808762,0.00195045295366271,"Psychogenic disorder"
"513","303.31",1,1.57643640905768,2,1.42356359094232,2.21489272527237,0.516169449535004,"Gastrointestinal malfunction arising from mental factors"
"514","303.4",18,82.0711006653729,137,72.9288993346271,8.66465068698406,8.08277911644575e-18,"Somatoform disorder"
"515","304",431,1016.20910822541,1476,890.790891774587,3.94193499150932,9.75246378837653e-138,"Adjustment reaction"
"516","305",0,0.498685335441098,1,0.501314664558902,217486478.461913,0.998964026361403,"Misc. neuroses"
"517","305.1",17,23.5503086032666,28,21.4496913967334,1.81063494236567,0.0537478842266152,"Tension headache"
"518","305.2",3,18.9143766441724,33,17.0856233558277,12.2649440429744,3.26580701706437e-05,"Eating disorder"
"519","305.21",3,17.0667302182299,29,14.9332697817701,11.1527828262613,7.10915782497227e-05,"Anorexia nervosa"
"520","306",1683,1490.75316939259,1054,1246.24683060741,0.747949594785939,1.65351057906029e-13,"Random mental disorder. Ignored for now"
"521","306.1",0,0,0,0,NA,NA,"Mental disorders durring/after pregnancy"
"522","306.9",14,13.3059664316923,10,10.6940335683077,0.88787273174892,0.774827155885189,"Tension headache"
"523","312",13,220.701338121339,409,201.298661878661,34.8778859761704,2.04638175138274e-36,"Conduct disorders"
"524","312.3",5,101.462573239074,189,92.5374267609257,41.8990027626816,1.70397461006661e-16,"Impulse control disorder"
"525","313",4,8.89697554466023,13,8.10302445533977,3.57970157080302,0.0258721569724753,"Pervasive developmental disorders"
"526","313.1",18,62.5361694417854,103,58.4638305582145,6.1441038712255,1.23492805417061e-12,"Attention deficit hyperactivity disorder"
"527","313.2",4,13.6283580247918,22,12.3716419752082,6.09022487549693,0.000898136763908871,"Tics and stuttering"
"528","313.3",1,14.4314220443022,27,13.5685779556978,28.8629385659335,0.000962357602343733,"Autism"
"529","315",73,708.490106659162,1262,626.509893340838,19.8315738300534,1.06216377946731e-135,"Develomental delays and disorders"
"530","315.1",0,4.3062961786338,8,3.6937038213662,269398811.697918,0.997060874844564,"Learning disorder"
"531","315.2",151,864.114754427704,1491,777.885245572297,11.0424104882288,8.78998532987763e-174,"Speech and language disorder"
"532","315.3",0,30.9396591401316,60,29.0603408598684,234894185.857549,0.99195577759309,"Mental retardation"
"533","316",103,516.579010744697,885,471.420989255303,9.491511497855,2.00229242985838e-103,"Substance addiction and disorders"
"534","316.1",13,13.77563172515,12,11.22436827485,1.13410287386515,0.754281889843492,"Polyneuropathy due to drugs"
"535","317",58,322.60924076576,565,300.39075923424,10.550894659129,2.39539803400787e-65,"Alcohol-related disorders"
"536","317.1",98,470.39622666551,812,439.60377333449,8.92515992491951,5.63917284039304e-93,"Alcoholism"
"537","317.11",27,122.73377250803,210,114.26622749197,8.41420245069451,2.29747616601858e-25,"Alcoholic liver damage"
"538","318",1348,1677.12094497171,1782,1452.87905502829,1.52970719706995,7.63387961401118e-32,"Tobacco use disorder"
"539","320",22,107.982393413776,187,101.017606586224,9.14630977122843,1.00286699697142e-22,"Meningitis"
"540","323",13,121.114567961677,224,115.885432038323,18.0965596950516,3.41351785408565e-24,"Encephalitis"
"541","323.2",3,2.65220275086593,2,2.34779724913407,0.753037756889969,0.756055336955124,"Acute (transverse) myelitis"
"542","323.8",5,13.6620036388754,20,11.3379963611246,4.88254498024374,0.00157132324659027,"Encephalitis, non-infectious"
"543","324",66,120.587132101826,163,108.412867898174,2.76207213129802,3.74507707892798e-12,"CNS infection and poliomyelitis"
"544","324.1",1,9.21317189203289,17,8.78682810796711,17.9078885108002,0.00506137183200373,"Jakob-Creutzfeldt disease"
"545","325",2,3.66670470108766,5,3.33329529891234,2.76329201283512,0.225418464415894,"Phlebitis & thrombophlebitis of intracranial venous sinuses"
"546","327",101,162.444751058858,206,144.555248941141,2.29968408529931,7.781041149908e-12,"Sleep disorders"
"547","327.1",79,119.141132761986,144,103.858867238014,2.09953726477252,1.26851694601714e-07,"Hypersomnia"
"548","327.3",440,646.246830924474,798,591.753169075526,1.98500118073635,9.45086479988918e-31,"Sleep apnea"
"549","327.31",85,130.464704930674,161,115.535295069326,2.14602298721341,1.31990569561602e-08,"Central/nonobstroctive sleep apnea"
"550","327.32",1334,1749.14163662519,2014,1598.85836337481,1.65497154926558,4.85496025431381e-46,"Obstructive sleep apnea"
"551","327.4",909,1730.78342217858,2321,1499.21657782142,2.96794761358199,3.6903142298589e-169,"Insomnia"
"552","327.41",71,106.824623001718,122,86.1753769982822,2.14437779536232,3.60825740793258e-07,"Organic or persistent insomnia"
"553","327.5",38,101.651237994142,155,91.3487620058575,4.56823922605204,5.392408013935e-17,"Parasomnia"
"554","327.6",12,17.7408574145384,21,15.2591425854616,2.04159815939841,0.0490935746915545,"Circadian rhythm sleep disorder"
"555","327.7",24,39.4716088796746,51,35.5283911203254,2.37005634771008,0.000504382215996046,"Sleep related movement disorders"
"556","327.71",247,379.032798117251,472,339.967201882749,2.13736820089747,4.80691443482182e-22,"Restless legs syndrome"
"557","327.72",13,10.4064658167983,6,8.59353418320169,0.55628176729305,0.236416518657163,"Sleep related leg cramps"
"558","331",86,583.22531612655,1041,543.77468387345,13.0346822138767,7.78248862904935e-116,"Other cerebral degenerations"
"559","331.1",29,80.3029382200005,117,65.6970617799995,4.99455564141315,1.0813616557836e-14,"Hydrocephalus"
"560","331.9",41,94.261773297001,129,75.738226702999,3.95533019213162,2.07197062142866e-14,"Cerebral degeneration, unspecified"
"561","332",478,1622.05909350786,2617,1472.94090649214,6.07871177392875,1.63722793560916e-287,"Parkinson's disease"
"562","333",29,104.600400717765,169,93.3995992822353,6.57579847760469,8.15933725682421e-21,"Extrapyramidal disease and abnormal movement disorders"
"563","333.1",220,377.961464817617,499,341.038535182383,2.52289399384964,3.56618424421491e-30,"Essential tremor"
"564","333.2",20,69.0490443640521,110,60.9509556359479,6.27626773150566,4.4982738946085e-14,"Myoclonus"
"565","333.3",4,16.8051109534947,28,15.1948890465053,7.81988201653405,0.00012214407111093,"Tics and choreas"
"566","333.4",56,147.115248995678,225,133.884751004322,4.44240379992334,2.09176090814705e-23,"Torsion dystonia"
"567","333.8",28,105.971633053886,173,95.028366946114,6.94357546690464,2.09079486314719e-21,"Other degenerative diseases of the basal ganglia"
"568","334",42,82.41838766347,112,71.58161233653,3.09879188863205,4.75255114752816e-10,"Degenerative disease of the spinal cord"
"569","334.1",25,51.4060774949617,73,46.5939225050383,3.23748528907236,4.18493479497723e-07,"Spinocerebellar disease"
"570","334.2",13,30.4428915178006,45,27.5571084821994,3.8490748442566,1.94069929176562e-05,"Anterior horn cell disease"
"571","334.21",18,19.9648920510811,20,18.0351079489189,1.232214204837,0.522253347505535,"Amyotrophic Lateral Sclerosis"
"572","335",51,137.030345858297,218,131.969654141703,4.44876917693763,8.75182383408274e-22,"Multiple sclerosis"
"573","337",21,45.5221760375229,65,40.4778239624771,3.50051548086125,6.30187997733506e-07,"Disorders of the autonomic nervous system"
"574","337.1",75,159.541208061203,221,136.458791938797,3.47524360537233,1.50521241123235e-20,"Peripheral autonomic neuropathy"
"575","338",442,1110.81542041856,1662,993.184579581436,4.22262743865308,3.10231797451463e-159,"Pain NEC"
"576","338.1",350,560.920433020425,645,434.079566979575,2.40317403634061,1.94937826520555e-39,"Acute pain"
"577","338.2",482,725.546604629394,812,568.453395370607,2.16661869903068,7.78908756635886e-41,"Chronic pain"
"578","339",816,1527.2478023774,2054,1342.7521976226,2.87813280201684,2.45898359577484e-143,"Other headache syndromes"
"579","340",165,262.79526177363,339,241.20473822637,2.24339953296949,1.87565833555785e-17,"Migraine"
"580","340.1",38,53.5355548216303,63,47.4644451783697,1.87852392730633,0.00222765784137301,"Migrain with aura"
"581","341",4,7.48515986877623,10,6.51484013122377,2.91353500952662,0.0724721685751027,"Other demyelinating diseases of central nervous system"
"582","342",244,581.324614812665,847,509.675385187335,3.99458155018803,1.40864588911472e-80,"Hemiplegia"
"583","343",4,13.7495502998954,22,12.2504497001046,6.27585758513826,0.000757269537070163,"Infantile cerebral palsy"
"584","344",93,339.193088043427,541,294.806911956573,6.78032650000355,6.87557761128287e-65,"Other paralytic syndromes"
"585","345",168,838.696077243676,1423,752.303922756324,9.53175598440033,9.87126438027385e-168,"Epilepsy, recurrent seizures, convulsions"
"586","345.1",50,331.70777444821,577,295.29222555179,13.1009597992099,4.53626502498119e-68,"Epilepsy"
"587","345.11",43,218.710151569634,374,198.289848430366,9.67304566020228,5.15154128544884e-45,"Generalized convulsive epilepsy"
"588","345.12",62,297.433644766067,505,269.566355233933,9.07009189046621,3.39533788249505e-60,"Partial epilepsy"
"589","345.3",313,1527.88914962218,2577,1362.11085037782,9.33490349311202,5.15514530817763e-304,"Convulsions"
"590","346",22,96.966694891356,167,92.033305108644,8.01980726221457,4.48488544553346e-20,"Abnormal findings on study of brain, nervous system"
"591","346.1",13,32.7823518975915,46,26.2176481024085,4.47323623650183,1.98080869395044e-06,"Nonspecific abnormal findings on radiological and other examination of skull and head"
"592","346.2",4,9.2447322636226,13,7.7552677363774,3.90843935179193,0.0174249175109694,"Nonspecific abnormal results of function study of brain and central nervous system"
"593","346.3",1,2.78718633603583,4,2.21281366396417,5.08467387728445,0.146607217078051,"Nonspecific abnormal findings in cerebrospinal fluid"
"594","347",12,29.2522671431039,44,26.7477328568961,4.02310327543619,1.95016777141041e-05,"Cataplexy and narcolepsy"
"595","348",364,2899.13894670331,5063,2527.86105329669,16.186157745666,2.2250738585072e-308,"Other conditions of brain"
"596","348.1",208,2038.13359614796,3653,1822.86640385204,19.7936909491989,2.2250738585072e-308,"Coma; stupor; and brain damage"
"597","348.2",70,180.611726597793,273,162.388273402207,4.38002564337126,3.99903444038356e-28,"Cerebral edema and compression of brain"
"598","348.4",5,4.51045930536396,3,3.48954069463604,0.773186112350392,0.726170253692371,"Cerebral cysts"
"599","348.7",55,111.05987901326,141,84.9401209867397,3.38906936700073,2.06205476790712e-14,"Coma"
"600","348.8",623,1427.6626323771,1896,1091.3373676229,4.04728091225891,2.5865698053194e-199,"Encephalopathy, not elsewhere classified"
"601","348.9",64,248.295523981451,405,220.704476018549,7.2006974114883,1.38992665837654e-48,"Other conditions of brain, NOS"
"602","349",217,982.720151456604,1624,858.279848543396,8.66800399762653,1.47181050714981e-195,"Other disorders of the nervous system"
"603","350",2,2.13943133718793,2,1.86056866281207,1.14990461298241,0.888921983805167,"Abnormal movement"
"604","350.1",221,563.448472757463,837,494.551527242537,4.35028685500697,8.36136091503787e-84,"Abnormal involuntary movements"
"605","350.2",3575,7489.44835690743,9548,5633.55164309257,3.61740306423173,2.2250738585072e-308,"Abnormality of gait"
"606","350.3",996,2912.61990181801,4322,2405.38009818199,5.32543054472195,2.2250738585072e-308,"Lack of coordination"
"607","350.5",4,7.47522479303179,10,6.5247752069682,2.87320702175932,0.0748086417184687,"Abnormal reflex"
"608","350.6",23,23.4402373745032,20,19.5597626254968,1.04237527330133,0.892394765347537,"Disturbances of sensation of smell and taste"
"609","351",958,1031.08791731938,981,907.912082680616,1.16375299588356,0.000865502944691797,"Other peripheral nerve disorders"
"610","352",8,9.05176144463376,9,7.94823855536624,1.2839680066926,0.608561558200861,"Disorders of other cranial nerves"
"611","352.1",64,87.7679913277239,105,81.2320086722761,1.77650642456863,0.000298270132648016,"Trigeminal nerve disorders"
"612","352.2",63,96.3911638680356,117,83.6088361319644,2.15018233031474,1.03073536877429e-06,"Facial nerve disorders"
"613","353",22,31.2499445695252,37,27.7500554304748,1.89937590337907,0.017426841207743,"Nerve root and plexus disorders"
"614","353.1",27,28.5753534283905,27,25.4246465716095,1.12457784484056,0.666975455504524,"Nerve plexus lesions"
"615","353.2",49,55.7213143181191,56,49.2786856818809,1.29373984989933,0.188976944002082,"Nerve root lesions"
"616","355",40,63.481484813087,80,56.518515186913,2.25434960030403,2.80493951505629e-05,"Complex regional/central pain syndrome"
"617","355.1",298,664.696494258582,946,579.303505741418,3.66897640566148,7.17856030638411e-85,"Chronic pain syndrome"
"618","356",725,1176.21827736027,1512,1060.78172263973,2.31962103413287,3.60997031005331e-77,"Hereditary and idiopathic peripheral neuropathy"
"619","357",480,638.237192640202,680,521.762807359799,1.74130245333451,1.9888298306879e-20,"Inflammatory and toxic neuropathy"
"620","358",4,11.6023712474077,18,10.3976287525923,5.07206569223544,0.00338486652357495,"Myoneural disorders"
"621","358.1",39,50.8793533259201,59,47.1206466740799,1.63668846770628,0.0171903561210832,"Myasthenia gravis"
"622","359",48,160.536710960094,262,149.463289039906,5.88040994707035,1.694226314605e-29,"Muscular dystrophies and other myopathies"
"623","359.1",1,6.11759472978619,10,4.88240527021381,12.6864758949443,0.0155404863093729,"Muscular dystrophies"
"624","359.2",50,92.0098907068652,115,72.9901092931348,2.92643023571416,2.73198266063368e-10,"Myopathy"
"625","360",6,13.5540917666592,20,12.4459082333408,3.63809955497957,0.00556178519714527,"Disorders of the globe"
"626","360.2",25,21.9939649880543,16,19.0060350119457,0.739094514340763,0.34657442403616,"progressive myopia"
"627","360.3",11,11.354191439314,10,9.64580856068603,1.07052567042067,0.876413325407843,"Hypotony of eye"
"628","361",115,97.1227332355564,67,84.8772667644436,0.66547187935578,0.0081844093780883,"Retinal detachments and defects"
"629","361.1",84,75.9638599934786,59,67.0361400065214,0.795046065851278,0.177956419799149,"Retinal detachment with retinal defect"
"630","361.2",21,13.0492429061042,4,11.9507570938958,0.207515651427119,0.0039615337819711,"Retinoschisis and retinal cysts"
"631","362",90,77.1607745470147,56,68.8392254529853,0.696622505473607,0.0339419978263634,"Retinal disorders"
"632","362.1",0,0,0,0,NA,NA,"Retinopathy of prematurity"
"633","362.2",0,0.509693401306814,1,0.490306598693186,227415246.459092,0.99896191838341,"Macular degeneration"
"634","362.21",1953,1653.93704618363,1221,1520.06295381637,0.679524094750901,3.83433413170755e-26,"Macular degeneration, dry"
"635","362.22",908,785.477172670187,603,725.522827329813,0.718060685425277,3.10895165677761e-10,"Macular degeneration, wet"
"636","362.23",293,229.563527831214,142,205.436472168786,0.540314154310962,1.85009927902961e-09,"Cystoid macular degeneration of retina"
"637","362.26",700,556.900207227374,357,500.099792772626,0.566790173625718,2.87945681020185e-18,"Macular puckering of retina"
"638","362.27",384,279.637249203784,144,248.362750796216,0.421034193439436,9.52103153647619e-19,"Retinal drusen"
"639","362.29",496,520.885352030548,498,473.114647969452,1.10576142088896,0.113568072900117,"Age-related macular degeneration"
"640","362.3",103,114.467275556509,101,89.5327244434911,1.25566363854729,0.105227103282538,"Other nondiabetic retinopathy"
"641","362.31",41,27.5374032084313,8,21.4625967915687,0.24840718580759,0.000322560915260555,"Separation of retinal layers"
"642","362.4",462,434.712840113958,361,388.287159886042,0.874283695522571,0.0563495374926139,"Retinal vascular changes and abnomalities"
"643","362.5",2,1.09536284381932,0,0.904637156180681,5.46136686391887e-09,0.998558157222466,"Toxic maculopathy of retina"
"644","362.6",110,76.5926323347011,35,68.4073676652989,0.355104563810312,9.90613799350752e-08,"Peripheral retinal degenerations"
"645","362.7",20,21.2972296061618,20,18.7027703938382,1.13970753549082,0.680229884700762,"Hereditary retinal dystrophies"
"646","362.8",130,109.883732155048,74,94.1162678449515,0.662737286063151,0.00486304524859187,"Retinal hemorrhage/ischemia"
"647","362.9",286,267.34995166445,224,242.65004833555,0.862538413904992,0.0979658848517748,"Retinal edema and hypertensive retinopathy"
"648","363",16,15.4150212655043,13,13.5849787344957,0.921657842214087,0.827382326651225,"Disorders of choroid"
"649","363.3",92,80.0364546182605,59,70.9635453817395,0.722497389478271,0.0517005849094505,"Chorioretinal scars"
"650","363.4",11,11.760223676089,11,10.239776323911,1.14946795506452,0.744677491566668,"Choroidal degenerations"
"651","364",20,17.7067421761175,13,15.2932578238825,0.751219659701748,0.423416740703297,"Disorders of cornea"
"652","364.1",68,61.2428349606912,47,53.7571650393088,0.786669643710846,0.206774146569453,"Corneal opacity"
"653","364.2",83,78.9996413563806,64,68.0003586436194,0.895318948275072,0.507285058344274,"Corneal edema"
"654","364.4",97,91.6547332582919,73,78.3452667417081,0.879698999085801,0.409600868696022,"Corneal degenerations"
"655","364.41",7,6.18675254492963,5,5.81324745507037,0.760055528942605,0.63947779105084,"Keratoconus"
"656","364.5",122,106.075394297555,79,94.9246057024446,0.722860885088048,0.0248402955010291,"Corneal dystrophy"
"657","364.51",197,153.697031608144,95,138.302968391856,0.534535338286632,5.57641375768298e-07,"Fuchs' dystrophy"
"658","364.9",61,56.3250464881839,48,52.6749535118161,0.841107211264655,0.370302084783594,"Cornea replaced by transplant"
"659","365",1411,1399.15685876225,1271,1282.84314123775,0.982427793971078,0.647042338692247,"Glaucoma"
"660","365.1",1153,956.016956160362,679,875.983043839638,0.641813841688894,5.48713844297584e-20,"Open-angle glaucoma"
"661","365.11",1682,1486.1856603676,1204,1399.8143396324,0.759425194743052,3.31998266466899e-13,"Primary open angle glaucoma"
"662","365.2",210,194.059414593827,155,170.940585406173,0.837114149488143,0.0940193397691415,"Primary angle-closure glaucoma"
"663","365.5",68,50.1294961535789,27,44.8705038464211,0.441875049951192,0.000339240456206352,"Pseudoexfoliation glaucoma"
"664","366",4329,3725.16383531714,2839,3442.83616468286,0.70903137693017,6.58600441647593e-46,"Cataract"
"665","366.1",55,45.5173131144432,32,41.4826868855568,0.637845884502853,0.043321197327928,"Nonsenile Cataract"
"666","366.2",4562,4107.01129430272,3387,3841.98870569728,0.793302054789962,1.98467254392659e-24,"Senile cataract"
"667","366.3",0,0.513836537550904,1,0.486163462449096,231366935.265001,0.998961375057182,"Traumatic cataract"
"668","367",102,81.404228543804,53,73.595771456196,0.573519150124944,0.00104629693765011,"Disorders of refraction and accommodation"
"669","367.1",166,135.700315079128,89,119.299684920872,0.60877668265701,0.000162267586011626,"Myopia"
"670","367.2",265,221.855791227239,151,194.144208772761,0.649940725646785,2.47151361790911e-05,"Astigmatism"
"671","367.4",529,441.087391525948,307,394.912608474052,0.647384270425776,1.42891957636421e-09,"Presbyopia"
"672","367.8",187,157.432514246183,110,139.567485753818,0.662603692424453,0.000626757702621174,"Hypermetropia"
"673","367.9",184,336.740483742064,456,303.259516257936,2.76274842116637,3.45824437261625e-31,"Blindness and low vision"
"674","368",166,194.241150952544,199,170.758849047456,1.36600668981473,0.0030881262523845,"Visual disturbances"
"675","368.1",51,40.2597944252907,26,36.7402055747093,0.557927751202227,0.0155594195990794,"Amblyopia"
"676","368.2",154,172.962380191712,170,151.037619808288,1.26563624648605,0.0346681890438781,"Diplopia and disorders of binocular vision"
"677","368.3",6,5.74099937320556,5,5.25900062679444,0.909509247245272,0.875671367232776,"Anisometropia"
"678","368.4",133,168.142513381207,185,149.857486618793,1.56397896622534,8.68302701306365e-05,"Visual field defects"
"679","368.5",1,1.08588062536638,1,0.914119374633616,1.18875960187741,0.902891980277693,"Color vision deficiencies"
"680","368.7",1,1.04884743463513,1,0.951152565364869,1.10271285908451,0.944881387119119,"Disorders of accommodation"
"681","368.9",60,132.059047682375,193,120.940952317625,3.5282125742269,1.64316239985029e-17,"Subjective visual disturbances"
"682","368.91",19,50.0802894861465,72,40.9197105138535,4.71303353837175,2.16942039551351e-09,"Psychophysical visual disturbances"
"683","369",31,34.5775771409676,34,30.4224228590324,1.24835973140242,0.373276204814283,"Infection of the eye"
"684","369.2",100,114.755365701495,114,99.2446342985055,1.32053745696409,0.0431083831352842,"Eye infection, viral"
"685","369.5",231,425.989018896346,563,368.010981103654,2.83752659277098,1.9367611251044e-40,"Conjunctivitis, infectious"
"686","370",24,31.1253213839628,33,25.8746786160372,1.65938968848397,0.059870983357619,"Keratitis"
"687","370.1",49,52.6687749076291,49,45.3312250923709,1.16282087597919,0.456509366054976,"Corneal ulcer"
"688","370.2",114,108.425621519333,87,92.5743784806671,0.893285181438952,0.429184499397028,"Superficial keratitis"
"689","370.3",44,44.7428440972373,39,38.2571559027627,1.03687717904176,0.869643432367071,"Keratoconjunctivitis"
"690","370.31",260,227.813760319471,165,197.186239680529,0.73196657089988,0.00176690679556085,"Keratoconjunctivitis sicca"
"691","371",14,21.9294370852773,27,19.0705629147227,2.22947692925101,0.0152466603807188,"Inflammation of the eye"
"692","371.1",98,104.515119648173,98,91.4848803518272,1.14329824173122,0.349924167676603,"Uveitis"
"693","371.2",20,15.3450206427838,9,13.6549793572162,0.504618853260925,0.0888297555163635,"Conjunctivitis, noninfectious"
"694","371.21",101,91.6940928956581,73,82.3059071043419,0.804708287844381,0.157846552032668,"Allergic conjunctivitis"
"695","371.3",868,798.266446150177,618,687.733553849823,0.825541500710444,0.000280390636402954,"Inflammation of eyelids"
"696","371.33",4,5.99175671108177,7,5.00824328891823,2.10533577891491,0.236662082450569,"Noninfectious dermatoses of eyelid"
"697","371.9",3,2.10590511935196,1,1.89409488064804,0.370367255983708,0.389814976949409,"Chronic inflammatory disorders of orbit"
"698","372",165,158.834444033507,133,139.165555966493,0.919668147505236,0.473271372523009,"Disorders of conjunctiva"
"699","374",191,171.765901774195,135,154.234098225805,0.786545509552649,0.0330007271928047,"Other disorders of eyelids"
"700","374.1",283,268.741198796759,219,233.258801203241,0.890961970094742,0.200854086355664,"Ectropion or entropion"
"701","374.2",9,7.57756651532182,5,6.42243348467818,0.653241005041501,0.446906892614909,"Lagophthalmos"
"702","374.3",214,195.316179389155,151,169.683820610845,0.811244832110844,0.0496595031696743,"Ptosis of eyelid"
"703","374.6",188,172.420468972576,117,132.579531027424,0.807956393244869,0.0712663483253763,"Dermatochalasis"
"704","375",34,32.4652806059983,26,27.5347193940017,0.900957146244845,0.689965851764273,"Disorders of lacrimal system"
"705","375.1",1387,1235.6452120242,949,1100.3547879758,0.767541317353997,3.6509393478739e-10,"Dry eyes"
"706","375.2",62,53.2962391499607,39,47.7037608500393,0.70212247384908,0.083954563576457,"Epiphora"
"707","376",6,12.2191809240024,16,9.7808190759976,3.40102789239273,0.0111683526043048,"Disorders of the orbit"
"708","377",38,31.4981979999307,21,27.5018020000693,0.631586422626767,0.0917358951488964,"Disorders of optic nerve and visual pathways"
"709","377.1",147,157.085653285834,150,139.914346714166,1.14629370997693,0.240415517818645,"Optic atrophy"
"710","377.3",63,68.5157319480873,66,60.4842680519127,1.18754625965111,0.330100635821395,"Optic neuritis/neuropathy"
"711","378",14,21.5677684892836,26,18.4322315107164,2.18890435415032,0.0186549440370379,"Disorders of binocular eye movements"
"712","378.1",79,89.0407079997362,87,76.9592920002638,1.2757922721435,0.118043600114424,"Strabismus (not specified as paralytic)"
"713","378.2",10,18.419315130496,25,16.580684869504,2.79701118812987,0.00614461754482426,"Nystagmus and other irregular eye movements"
"714","378.5",50,50.2262622692697,43,42.7737377307303,1.00990202636665,0.962332048791363,"Paralytic strabismus"
"715","379",10,18.6975573732739,24,15.3024426267261,2.96434282666633,0.0040572036518785,"Other disorders of eye"
"716","379.1",8,13.5796692869362,18,12.4203307130638,2.46756995685179,0.0338177914136445,"Scleritis and episcleritis"
"717","379.2",1827,1450.84654629099,938,1314.15345370901,0.565847659879168,1.68442725496024e-45,"Disorders of vitreous body"
"718","379.3",91,83.6438569778024,69,76.3561430221976,0.830154701864434,0.244259211449524,"Aphakia and other disorders of lens"
"719","379.4",18,23.8257647994612,26,20.1742352005388,1.71307011824782,0.0803587478573829,"Anomalies of pupillary function"
"720","379.5",42,47.0809901940178,45,39.9190098059822,1.26545567733463,0.273965903941971,"Disorders of iris and ciliary body"
"721","379.51",3,3.17692327394299,3,2.82307672605701,1.12568836904221,0.884857871018641,"Pigmentary iris degeneration"
"722","379.9",50,63.5458907457828,70,56.4541092542172,1.57888395399113,0.0138421065512762,"Pain, swelling or discharge of eye"
"723","380",31,35.9554246096051,35,30.0445753903949,1.35493971431238,0.220278649161406,"Other disorders of external ear"
"724","380.1",203,205.500345828584,183,180.499654171416,1.02646158927756,0.798231828914959,"Otitis externa"
"725","380.4",1172,1231.22023340262,1166,1106.77976659738,1.10709858841027,0.0140552262816293,"Impacted cerumen"
"726","381",1,0.511975105117899,0,0.488024894882101,4.79401697739173e-09,0.998966742968104,"Eustachian tube disorders"
"727","381.1",126,114.128130991022,87,98.8718690089779,0.795974892316905,0.102586066779909,"Otitis media"
"728","381.11",87,99.1897797891546,101,88.8102202108454,1.29783263328483,0.0752431318639207,"Suppurative and unspecified otitis media"
"729","381.2",146,124.751786289296,88,109.248213710704,0.687119689467458,0.00552665765253786,"Eustachian tube disorders"
"730","381.3",38,49.3912096749742,57,45.6087903250258,1.62629717849399,0.0203778338348518,"Mastoiditis"
"731","381.9",30,32.964705051346,31,28.035294948654,1.21612086306228,0.445928422428489,"Otorrhea"
"732","382",97,114.632978806503,116,98.3670211934974,1.39624472929183,0.0155595687314576,"Otalgia"
"733","383",2,2.04501944749657,2,1.95498055250343,1.04606387278256,0.96408280662777,"Otosclerosis"
"734","384",3,2.33167554645034,1,1.66832445354966,0.462675951475107,0.506100374385535,"Other disorders of tympanic membrane"
"735","384.1",3,3.3111637241402,3,2.6888362758598,1.23552878303878,0.797209806500717,"Myringitis"
