"","phecode","case_w_dz","ctrl_w_dz","odds_ratio","pval","ci_low","ci_high","PheWASString"
"485","295.1",16,0,Inf,3.04885852138125e-05,3.85729889263706,Inf,"Schizophrenia"
"486","295.2",363,7,52.1507932083186,9.1310801376673e-98,25.0461073671764,130.629871558626,"Paranoid disorders"
"487","295.3",212,2,106.352204193878,1.46837552127039e-60,29.0762396584809,867.016411282253,"Psychosis"
"488","296",581,43,13.6311995216206,5.7631107938262e-122,9.98806122268336,19.0435365785265,"Mood disorders"
"489","296.1",1714,96,18.3269220890014,2.2250738585072e-308,14.9056929599908,22.7700139342268,"Bipolar"
"490","296.2",5080,1070,5.07500034670464,2.2250738585072e-308,4.74566859530051,5.43165692856464,"Depression"
"491","296.22",3422,561,6.39176590966504,2.2250738585072e-308,5.83993706176456,7.0066321279823,"Major depressive disorder"
"492","297",22,1,22.0085138394474,5.712497760063e-06,3.5569987163473,904.578661185595,"Suicidal ideation or attempt"
"493","297.1",174,4,43.6172569974266,1.9271434800324e-46,16.73394163359,161.447962725675,"Suicidal ideation"
"494","297.2",29,1,29.013377815286,5.75689596576781e-08,4.80997235507962,1178.60095930363,"Suicide or self-inflicted injury"
"495","300",94,2,47.0682723348809,1.13721173255013e-25,12.6685927030252,394.03849195773,"Anxiety, phobic and dissociative disorders"
"496","300.1",3635,876,4.34140342167981,2.2250738585072e-308,4.02834197638283,4.68313090317075,"Anxiety disorder"
"497","300.11",1157,265,4.42853065915326,2.43252830252087e-134,3.87030011993649,5.08245103134808,"Generalized anxiety disorder"
"498","300.12",299,50,6.00349044615928,1.86136674748832e-44,4.4366197423955,8.27167469832991,"Agorophobia, social phobia, and panic disorder"
"499","300.13",13,3,4.33373122106822,0.0212628346313453,1.19088516530949,23.710886764392,"Phobia"
"500","300.2",1,0,Inf,1,0.0256406640625001,Inf,"Generalized anxiety & phobic disorders"
"501","300.3",138,20,6.91274685066538,6.65406986813459e-23,4.30668119813972,11.6679499462692,"Obsessive-compulsive disorder"
"502","300.4",766,227,3.40390360173648,2.1845882413529e-69,2.92971998079766,3.96618920978307,"Dysthymic disorder"
"503","300.8",86,17,5.06411684459355,2.7537471936737e-12,2.98581895952294,9.0920415841281,"Acute reaction to stress"
"504","300.9",206,20,10.3287608603308,3.73863449267917e-40,6.51736582799663,17.2686662671088,"Posttraumatic stress disorder"
"505","301",88,13,6.77710414816348,7.35626441415714e-15,3.7652513384084,13.2295134390447,"Personality disorders"
"506","301.1",20,4,5.00102352000692,0.00154237514711541,1.67521715338016,20.1146083763132,"Schizoid personality disorder"
"507","301.2",34,1,34.0179814779976,2.08671447032752e-09,5.70623546680671,1373.87289419292,"Antisocial/borderline personality disorder"
"508","302",19,11,1.7274736492135,0.200434828891858,0.781165952688122,4.01806534066595,"Sexual and gender identity disorders"
"509","302.1",20,14,1.42869674466671,0.391464126461403,0.686248273993009,3.05786208335803,"Decreased libido"
"510","303",10,1,10.0002264974377,0.011715347181547,1.42271796832006,433.209077527689,"Psychogenic and somatoform disorders"
"511","303.1",11,1,10.9986372327577,0.00634535941121536,1.5989213731148,472.563346461982,"Dissociative disorder"
"512","303.3",13,4,3.25073247246075,0.0490267925134958,1.00409936577033,13.6820976366905,"Psychogenic disorder"
"513","303.31",4,3,1.33334701122806,1,0.225561555510272,9.10104991751067,"Gastrointestinal malfunction arising from mental factors"
"514","303.4",70,13,5.38925700187595,1.31643641465826e-10,2.95595910166291,10.6195183508536,"Somatoform disorder"
"515","304",989,291,3.43708975883988,4.99838495475105e-90,3.01095370148608,3.93200652418396,"Adjustment reaction"
"516","305",0,0,0,1,0,Inf,"Misc. neuroses"
"517","305.1",56,24,2.33463957875894,0.000449674820804627,1.42317562639126,3.9390670268571,"Tension headache"
"518","305.2",26,2,13.0082604367245,3.02572309797839e-06,3.25567808395074,113.156128105044,"Eating disorder"
"519","305.21",8,3,2.6670061572789,0.226542081148726,0.640060003408176,15.6087132946236,"Anorexia nervosa"
"520","306",248,267,0.928586661218872,0.426758967633903,0.777690133266586,1.10833477764721,"Random mental disorder. Ignored for now"
"521","306.1",0,0,0,1,0,Inf,"Mental disorders durring/after pregnancy"
"522","306.9",3,3,1,1,0.133918723519684,7.4672157389031,"Tension headache"
"523","312",88,7,12.5911092195463,5.89492974228651e-19,5.85910124068366,32.2247057157518,"Conduct disorders"
"524","312.3",42,8,5.25259814900467,1.15833130263524e-06,2.43597314484123,12.9540592793877,"Impulse control disorder"
"525","313",5,1,5.00007334509836,0.218738862621175,0.559522138368555,236.246783356766,"Pervasive developmental disorders"
"526","313.1",99,24,4.12959873294904,5.05264780095263e-12,2.62226177826455,6.74886714738251,"Attention deficit hyperactivity disorder"
"527","313.2",7,0,Inf,0.015622401401763,1.44139459563329,Inf,"Tics and stuttering"
"528","313.3",8,1,8.00072471202665,0.0390558178108684,1.07262879777277,354.462166252012,"Autism"
"529","315",277,14,19.8700833364372,1.04945074060213e-64,11.6409070997037,36.8303662001254,"Develomental delays and disorders"
"530","315.1",3,0,Inf,0.24999406011167,0.413232887993625,Inf,"Learning disorder"
"531","315.2",460,79,5.85796415092946,1.28277121444967e-66,4.60407687340588,7.53759679851924,"Speech and language disorder"
"532","315.3",33,1,33.0169899285774,4.05852930420926e-09,5.52708739713058,1334.8500247347,"Mental retardation"
"533","316",588,61,9.72036010192647,1.19522245813094e-109,7.45642610085523,12.8732914863886,"Substance addiction and disorders"
"534","316.1",1,2,0.499997542835076,1,0.00848039694065096,9.60521023412963,"Polyneuropathy due to drugs"
"535","317",409,52,7.90998108308377,4.70622376340698e-70,5.91471554528761,10.7741454849371,"Alcohol-related disorders"
"536","317.1",578,69,8.44480280945566,1.69055964022306e-101,6.56989200762143,11.0071805435674,"Alcoholism"
"537","317.11",150,15,10.0203012314469,3.20523522629422e-29,5.88488912729786,18.3533082226948,"Alcoholic liver damage"
"538","318",1052,337,3.15776601827025,1.22332020332402e-86,2.78894318043755,3.58216835946995,"Tobacco use disorder"
"539","320",95,15,6.34118060120348,2.08839649165518e-15,3.65698188908152,11.7725450301072,"Meningitis"
"540","323",76,10,7.60778796625345,1.03164075578253e-13,3.91843086621882,16.5101423089377,"Encephalitis"
"541","323.2",1,1,1,1,0.0127464938252323,78.45294664643,"Acute (transverse) myelitis"
"542","323.8",5,1,5.00007334509836,0.218738862621175,0.559522138368555,236.246783356766,"Encephalitis, non-infectious"
"543","324",91,37,2.46168651860546,1.98297991667328e-06,1.66230124741209,3.71216958226596,"CNS infection and poliomyelitis"
"544","324.1",1,0,Inf,1,0.0256406640625001,Inf,"Jakob-Creutzfeldt disease"
"545","325",3,1,3.00025427919167,0.624994060041104,0.240884717537688,157.373762329975,"Phlebitis & thrombophlebitis of intracranial venous sinuses"
"546","327",204,79,2.58752531004101,6.19767181391865e-14,1.98567132394063,3.39958968221427,"Sleep disorders"
"547","327.1",113,43,2.63094830663282,1.89030759066317e-08,1.83612769512253,3.83102574493799,"Hypersomnia"
"548","327.3",1248,634,1.98796144896378,8.56388412014407e-47,1.80407637293213,2.1922581874428,"Sleep apnea"
"549","327.31",105,42,2.50261892829972,2.05070902509548e-07,1.73377522520027,3.67051946775417,"Central/nonobstroctive sleep apnea"
"550","327.32",1961,1053,1.88991832490718,1.07260087017462e-63,1.75121063746783,2.04049891633264,"Obstructive sleep apnea"
"551","327.4",1445,560,2.6174381576702,4.18776938249593e-91,2.37095076393149,2.89255230227539,"Insomnia"
"552","327.41",20,5,4.00063519035707,0.00407380493043393,1.45698823874546,13.6437724264801,"Organic or persistent insomnia"
"553","327.5",100,13,7.7027585643164,8.22283479126556e-18,4.30499833146788,14.9674956970274,"Parasomnia"
"554","327.6",11,2,5.50056626880913,0.0224543019251941,1.20044300109257,51.0594177134719,"Circadian rhythm sleep disorder"
"555","327.7",49,34,1.4415082456526,0.123729627408022,0.911855603058774,2.30288905035368,"Sleep related movement disorders"
"556","327.71",363,144,2.52973909732076,6.24543361669578e-23,2.07923767153825,3.09102117677486,"Restless legs syndrome"
"557","327.72",8,5,1.6000607677249,0.58103477841043,0.461487127698762,6.21675507709997,"Sleep related leg cramps"
"558","331",716,102,7.08847151761204,5.43974547596323e-115,5.75227558116304,8.81422290004127,"Other cerebral degenerations"
"559","331.1",15,2,7.50137803753639,0.00234837463121817,1.74439454206946,67.7051077834119,"Hydrocephalus"
"560","331.9",17,0,Inf,1.52423606569521e-05,4.12774789888624,Inf,"Cerebral degeneration, unspecified"
"561","332",1706,353,4.93897609929313,2.79879100330241e-215,4.39932353776491,5.55795350075432,"Parkinson's disease"
"562","333",149,41,3.64002420724245,1.267039176819e-15,2.56078978108957,5.27826618939487,"Extrapyramidal disease and abnormal movement disorders"
"563","333.1",413,166,2.49785877034283,2.23680502222874e-25,2.08032683522126,3.01004516863704,"Essential tremor"
"564","333.2",43,6,7.17069816550298,5.69738081226702e-08,3.03869275577536,20.6140488236905,"Myoclonus"
"565","333.3",21,3,7.00182275397295,0.00027682065272417,2.09064620025879,36.6605049157786,"Tics and choreas"
"566","333.4",170,36,4.73200450969832,4.7484788548258e-22,3.28649320048397,6.98511813610552,"Torsion dystonia"
"567","333.8",73,14,5.21893020212617,8.46800164191285e-11,2.92024965612148,10.0154594765125,"Other degenerative diseases of the basal ganglia"
"568","334",114,25,4.56616339600718,8.63154851407455e-15,2.94141553916648,7.35124053476112,"Degenerative disease of the spinal cord"
"569","334.1",87,17,5.12308931252215,1.64067515870677e-12,3.02249366852599,9.19396684911502,"Spinocerebellar disease"
"570","334.2",22,7,3.14382381991991,0.00812296872336918,1.29688781543395,8.71276873644503,"Anterior horn cell disease"
"571","334.21",10,11,0.909087724218742,1,0.346088950025603,2.35802109430493,"Amyotrophic Lateral Sclerosis"
"572","335",154,50,3.08527124653849,1.54355279621176e-13,2.22851970591347,4.33491293912701,"Multiple sclerosis"
"573","337",41,11,3.72870553873925,3.57617887170458e-05,1.88219773999599,8.04465182291248,"Disorders of the autonomic nervous system"
"574","337.1",124,36,3.44888707542878,1.55990797896017e-12,2.36279107441887,5.14906150885591,"Peripheral autonomic neuropathy"
"575","338",1339,424,3.2049304166597,1.04081047290272e-111,2.8695665357254,3.58505053997459,"Pain NEC"
"576","338.1",104,32,3.253977165721,4.33644988467373e-10,2.17054023001862,4.99966024984146,"Acute pain"
"577","338.2",142,51,2.78846549253476,3.89668200423319e-11,2.01111012147856,3.92038927962671,"Chronic pain"
"578","339",2170,745,2.98084598171719,1.52161567671464e-163,2.73942795346622,3.24635596136769,"Other headache syndromes"
"579","340",357,177,2.02270996575817,4.62336388061613e-15,1.68393660215843,2.43677741976371,"Migraine"
"580","340.1",55,23,2.39263925719947,0.000376252769507716,1.44597939176796,4.07978647365161,"Migrain with aura"
"581","341",10,7,1.42862883547192,0.629035333545831,0.490834066904018,4.4224226211449,"Other demyelinating diseases of central nervous system"
"582","342",592,124,4.80963640048785,2.51703686055138e-74,3.95573482062365,5.88712591629576,"Hemiplegia"
"583","343",18,0,Inf,7.62015410200626e-06,4.39773635339179,Inf,"Infantile cerebral palsy"
"584","344",250,49,5.11810206216199,1.07721136583808e-33,3.75466482589816,7.10428112985838,"Other paralytic syndromes"
"585","345",572,107,5.38528285895044,5.0797857505494e-78,4.37227385271095,6.68639024508958,"Epilepsy, recurrent seizures, convulsions"
"586","345.1",197,32,6.17219166329146,3.17658575861931e-30,4.23220122134432,9.27317506131453,"Epilepsy"
"587","345.11",200,36,5.56981140989202,8.48856196375498e-29,3.88999564028631,8.18013493404424,"Generalized convulsive epilepsy"
"588","345.12",247,52,4.76445988063375,1.28887911271523e-31,3.52022912519657,6.55773015976659,"Partial epilepsy"
"589","345.3",1313,217,6.15772636198983,2.90871741657705e-193,5.32808374441877,7.14638156786883,"Convulsions"
"590","346",148,27,5.49178859035263,1.94067799293184e-21,3.62546575151218,8.6159136088817,"Abnormal findings on study of brain, nervous system"
"591","346.1",12,4,3.00053897966309,0.0767942692192242,0.909276066414571,12.7626545315794,"Nonspecific abnormal findings on radiological and other examination of skull and head"
"592","346.2",5,0,Inf,0.0624950501518629,0.916383765707146,Inf,"Nonspecific abnormal results of function study of brain and central nervous system"
"593","346.3",0,0,0,1,0,Inf,"Nonspecific abnormal findings in cerebrospinal fluid"
"594","347",46,13,3.53995689710798,1.90860728822987e-05,1.88038058173234,7.14349477680725,"Cataplexy and narcolepsy"
"595","348",2109,197,11.0394433657594,2.2250738585072e-308,9.53173715042974,12.8447351186291,"Other conditions of brain"
"596","348.1",1412,118,12.2124181773986,9.14414067011912e-285,10.1162746583482,14.8706784779029,"Coma; stupor; and brain damage"
"597","348.2",204,10,20.4643534823415,3.08565481347446e-48,10.9011116181707,43.300901435485,"Cerebral edema and compression of brain"
"598","348.4",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Cerebral cysts"
"599","348.7",20,6,3.33438102746464,0.00934824361521581,1.29122208066945,10.1465029255654,"Coma"
"600","348.8",295,34,8.7123443921749,3.50950542468117e-53,6.09547842554028,12.8214141876678,"Encephalopathy, not elsewhere classified"
"601","348.9",211,22,9.61940208378514,5.41564543936495e-40,6.18795249142638,15.6815548842192,"Other conditions of brain, NOS"
"602","349",639,94,6.85696369726894,5.99245422114175e-101,5.51262174467175,8.60967983370489,"Other disorders of the nervous system"
"603","350",0,0,0,1,0,Inf,"Abnormal movement"
"604","350.1",560,139,4.05554044302018,5.01775969279781e-61,3.36144359662198,4.92117119186004,"Abnormal involuntary movements"
"605","350.2",6172,2088,3.16784720129639,2.2250738585072e-308,3.00986218824502,3.33485422323114,"Abnormality of gait"
"606","350.3",1869,463,4.12893252335248,1.03978087264152e-202,3.72520993417957,4.58426820872084,"Lack of coordination"
"607","350.5",12,0,Inf,0.00048802606590173,2.77899788854087,Inf,"Abnormal reflex"
"608","350.6",29,18,1.61137639220062,0.143790525353716,0.865019368309724,3.08141657762166,"Disturbances of sensation of smell and taste"
"609","351",1506,1005,1.51067575092723,4.90850631083913e-24,1.39268058991116,1.63917116396346,"Other peripheral nerve disorders"
"610","352",11,5,2.20018548746905,0.210084491991565,0.704700591413494,8.0780042125295,"Disorders of other cranial nerves"
"611","352.1",115,62,1.85637846151671,8.20224005625681e-05,1.3513722806337,2.57113559686743,"Trigeminal nerve disorders"
"612","352.2",90,66,1.36414702036803,0.0650409968448602,0.981744029495707,1.90399402424927,"Facial nerve disorders"
"613","353",38,17,2.23603296657674,0.00644440675045293,1.23174740616908,4.22569967697385,"Nerve root and plexus disorders"
"614","353.1",44,46,0.956478526601784,0.916098970271502,0.617959271338772,1.47876147190617,"Nerve plexus lesions"
"615","353.2",104,60,1.73452512959364,0.000730453282565726,1.25022350842681,2.42524758595169,"Nerve root lesions"
"616","355",86,38,2.26500415490114,1.92736533049071e-05,1.52887549782932,3.41186158830078,"Complex regional/central pain syndrome"
"617","355.1",551,139,3.98977732941791,3.57160843678245e-59,3.30577699581205,4.84353696155074,"Chronic pain syndrome"
"618","356",1636,652,2.54940866609314,1.35271513736987e-98,2.32502977185642,2.79801175960829,"Hereditary and idiopathic peripheral neuropathy"
"619","357",321,129,2.49609079101099,5.0602138389612e-20,2.02788412391063,3.08692719466269,"Inflammatory and toxic neuropathy"
"620","358",13,1,13.0057820567654,0.0018300871029685,1.95284180122813,551.232998261748,"Myoneural disorders"
"621","358.1",58,34,1.706513789111,0.0159820522024344,1.09862111493933,2.6883784115961,"Myasthenia gravis"
"622","359",198,57,3.48109650605937,1.86046352782447e-19,2.58052444428758,4.76152522281123,"Muscular dystrophies and other myopathies"
"623","359.1",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Muscular dystrophies"
"624","359.2",15,3,5.00070674500339,0.00753377465538924,1.41459003747959,26.9501780401537,"Myopathy"
"625","360",24,10,2.40065504735072,0.0242876525393146,1.10634973660835,5.62491082157683,"Disorders of the globe"
"626","360.2",14,12,1.16670111721752,0.84500302406664,0.500830714005713,2.76154583805755,"progressive myopia"
"627","360.3",5,5,1,1,0.230130559918798,4.34535943576052,"Hypotony of eye"
"628","361",93,90,1.03339027280368,0.882433308838406,0.764818102635041,1.39677396065231,"Retinal detachments and defects"
"629","361.1",104,92,1.13064828882642,0.431753158637008,0.845630554526399,1.51378961243752,"Retinal detachment with retinal defect"
"630","361.2",12,9,1.33338925695631,0.663597166472338,0.515608400994153,3.58343308059625,"Retinoschisis and retinal cysts"
"631","362",88,69,1.27574105595222,0.150360308898608,0.920138475183827,1.77504531369,"Retinal disorders"
"632","362.1",0,0,0,1,0,Inf,"Retinopathy of prematurity"
"633","362.2",0,0,0,1,0,Inf,"Macular degeneration"
"634","362.21",1629,1347,1.21489510376473,1.82403247648198e-07,1.12864334766536,1.30798130569651,"Macular degeneration, dry"
"635","362.22",866,732,1.18560301684056,0.000807888053750688,1.072537516533,1.3108275888669,"Macular degeneration, wet"
"636","362.23",291,261,1.11547336438785,0.216040032914677,0.940222388476946,1.323953122208,"Cystoid macular degeneration of retina"
"637","362.26",538,479,1.12423034336726,0.0677840208792315,0.991610448646968,1.27487770232121,"Macular puckering of retina"
"638","362.27",215,238,0.903036055546045,0.300424961482576,0.747150428032574,1.09087707297601,"Retinal drusen"
"639","362.29",653,433,1.513379874785,2.13417217735933e-11,1.33752788043667,1.7137312143869,"Age-related macular degeneration"
"640","362.3",12,11,1.09090461913864,1,0.440639472259854,2.72876081957791,"Other nondiabetic retinopathy"
"641","362.31",2,2,1,1,0.0725046700892349,13.7922150224151,"Separation of retinal layers"
"642","362.4",505,373,1.35673258796562,8.81750621679379e-06,1.18389416294144,1.55591006600174,"Retinal vascular changes and abnomalities"
"643","362.5",0,0,0,1,0,Inf,"Toxic maculopathy of retina"
"644","362.6",48,70,0.685480530209777,0.0526380009236403,0.464520806744613,1.00409842319702,"Peripheral retinal degenerations"
"645","362.7",21,17,1.23536803323127,0.627050317091715,0.620677544064539,2.49385309492554,"Hereditary retinal dystrophies"
"646","362.8",118,80,1.47587748805806,0.00833569257049129,1.10154827540847,1.98609300701986,"Retinal hemorrhage/ischemia"
"647","362.9",421,286,1.47518466641654,4.0116635462098e-07,1.26590859156797,1.72095630370897,"Retinal edema and hypertensive retinopathy"
"648","363",11,11,1,1,0.393109656505315,2.54381947492679,"Disorders of choroid"
"649","363.3",93,83,1.12065815187225,0.497329009263574,0.824372502950305,1.52559321078898,"Chorioretinal scars"
"650","363.4",13,3,4.33373122106822,0.0212628346313453,1.19088516530949,23.710886764392,"Choroidal degenerations"
"651","364",18,12,1.50012996601575,0.361537184066423,0.683597211028535,3.4145051845291,"Disorders of cornea"
"652","364.1",96,56,1.71535565266487,0.00146658895741446,1.22091831007043,2.43007235172954,"Corneal opacity"
"653","364.2",110,67,1.64289486733683,0.00151016877674843,1.20143512221693,2.2610550872337,"Corneal edema"
"654","364.4",92,57,1.61491549618136,0.00514593002263897,1.14789353709858,2.28882839438322,"Corneal degenerations"
"655","364.41",11,13,0.846129107785209,0.83880442191699,0.343217051089829,2.04696566953682,"Keratoconus"
"656","364.5",113,89,1.27014099781903,0.105092150000294,0.953368172291012,1.69657930921793,"Corneal dystrophy"
"657","364.51",150,177,0.847096394177578,0.14985048720909,0.676728083272603,1.0592408225286,"Fuchs' dystrophy"
"658","364.9",65,57,1.14049360719871,0.526215953885276,0.786650459638746,1.65751639914771,"Cornea replaced by transplant"
"659","365",1403,1104,1.27698288573103,1.76112728206148e-09,1.17834173454486,1.38411684725113,"Glaucoma"
"660","365.1",1278,1121,1.14294517195992,0.00129673743359835,1.05321601562348,1.24048003710264,"Open-angle glaucoma"
"661","365.11",2090,1671,1.25932770828793,4.31211696230155e-12,1.1791458171809,1.34511462952406,"Primary open angle glaucoma"
"662","365.2",229,196,1.16897769621998,0.119880285471544,0.961426426752168,1.42239196745902,"Primary angle-closure glaucoma"
"663","365.5",50,57,0.877097115754645,0.561926485184963,0.587620376291778,1.30555576496087,"Pseudoexfoliation glaucoma"
"664","366",4416,3698,1.20875719795788,1.81789241690159e-16,1.15511386923518,1.26495370196545,"Cataract"
"665","366.1",125,100,1.25049112196746,0.10907757392786,0.953412114642285,1.64368639222443,"Nonsenile Cataract"
"666","366.2",5740,5150,1.12601899125036,3.50875081670123e-09,1.08233240526553,1.17144192965874,"Senile cataract"
"667","366.3",2,1,2.000009828708,1,0.104110162674707,117.91900862641,"Traumatic cataract"
"668","367",112,94,1.1918265112646,0.235778431914008,0.897710018879272,1.58526225886924,"Disorders of refraction and accommodation"
"669","367.1",78,91,0.856967996245739,0.355681631053283,0.624919167260667,1.17278683817532,"Myopia"
"670","367.2",111,133,0.834297454581902,0.178283798918204,0.642357056488234,1.08177947756736,"Astigmatism"
"671","367.4",302,335,0.901021803034629,0.203658353192152,0.768343430324943,1.05622713962074,"Presbyopia"
"672","367.8",99,132,0.749611571803676,0.0348587359740324,0.571579280300361,0.980419564581933,"Hypermetropia"
"673","367.9",346,117,2.96818573157859,2.02596382607979e-27,2.39929413194273,3.6933649811942,"Blindness and low vision"
"674","368",264,123,2.15113167941862,5.70540084134689e-13,1.72977716702842,2.68737562718841,"Visual disturbances"
"675","368.1",46,39,1.17961521354393,0.515283855974288,0.753033547218032,1.85624947576278,"Amblyopia"
"676","368.2",218,117,1.86621854433993,3.56133217410811e-08,1.48359079361882,2.35742700253818,"Diplopia and disorders of binocular vision"
"677","368.3",5,2,2.50024229569859,0.453112006185549,0.409284494362522,26.2659015798962,"Anisometropia"
"678","368.4",239,128,1.87046230439545,6.89929023899254e-09,1.50245769215585,2.33759873190601,"Visual field defects"
"679","368.5",1,0,Inf,1,0.0256406640625001,Inf,"Color vision deficiencies"
"680","368.7",0,1,0,1,0,39.0005499686929,"Disorders of accommodation"
"681","368.9",168,67,2.51160269007651,3.3044172764668e-11,1.88087383888694,3.38652418976053,"Subjective visual disturbances"
"682","368.91",27,2,13.5084666528326,1.62034932372484e-06,3.39353530693472,117.316054698214,"Psychophysical visual disturbances"
"683","369",44,37,1.18931804489071,0.505099371037629,0.750506571423309,1.89417329059469,"Infection of the eye"
"684","369.2",129,83,1.5553373939353,0.00191076133490952,1.17111096093329,2.07530223443486,"Eye infection, viral"
"685","369.5",301,170,1.77426065173443,1.54835950216709e-09,1.46477108925944,2.15485490259546,"Conjunctivitis, infectious"
"686","370",46,28,1.64330957132666,0.0473283383736201,1.00546008089857,2.73043315483314,"Keratitis"
"687","370.1",69,46,1.50053438946476,0.039660621952103,1.01835073805961,2.22943858317519,"Corneal ulcer"
"688","370.2",111,93,1.19388606455537,0.233496020950423,0.89796627023173,1.59036564517591,"Superficial keratitis"
"689","370.3",55,28,1.96510498003529,0.00402728343200373,1.22503076657675,3.21775104270736,"Keratoconjunctivitis"
"690","370.31",215,155,1.38841023630111,0.00208658718289091,1.12375139881328,1.71861970213711,"Keratoconjunctivitis sicca"
"691","371",19,18,1.05559286148287,1,0.524325139725226,2.13296950669619,"Inflammation of the eye"
"692","371.1",154,105,1.4677960262692,0.00275975195423039,1.1376540371265,1.89983593202129,"Uveitis"
"693","371.2",18,21,0.857103964656258,0.749220885837883,0.430457480794835,1.6896954290393,"Conjunctivitis, noninfectious"
"694","371.21",123,121,1.0165631218977,0.948923609167191,0.784263655075898,1.31786980781719,"Allergic conjunctivitis"
"695","371.3",696,514,1.35802418876923,1.62435477021352e-07,1.20931661267118,1.52578599677203,"Inflammation of eyelids"
"696","371.33",9,3,3.00044407056509,0.145976951304357,0.748700554287184,17.2292563315772,"Noninfectious dermatoses of eyelid"
"697","371.9",2,2,1,1,0.0725046700892349,13.7922150224151,"Chronic inflammatory disorders of orbit"
"698","372",147,128,1.14878182492783,0.277177103976221,0.899996006189917,1.46792328878586,"Disorders of conjunctiva"
"699","374",225,226,0.995559277177429,1,0.823779763633715,1.20314419155858,"Other disorders of eyelids"
"700","374.1",309,233,1.3277772206017,0.0012244107988746,1.11609707400803,1.58133000423893,"Ectropion or entropion"
"701","374.2",0,0,0,1,0,Inf,"Lagophthalmos"
"702","374.3",257,211,1.21889664399802,0.0370487745775599,1.01167403731607,1.46986067782869,"Ptosis of eyelid"
"703","374.6",16,16,1,1,0.468112213278016,2.13623992631462,"Dermatochalasis"
"704","375",52,43,1.20947122436023,0.411733693048618,0.791835480017971,1.85599709411935,"Disorders of lacrimal system"
"705","375.1",1170,918,1.2796871751949,2.93360340684022e-08,1.17190899385104,1.39769550819826,"Dry eyes"
"706","375.2",61,64,0.953064778676023,0.858049654983696,0.659868013694952,1.37544889950256,"Epiphora"
"707","376",4,4,1,1,0.186234060791169,5.36958704413011,"Disorders of the orbit"
"708","377",26,21,1.2381888722012,0.559991153094919,0.669862971076244,2.31481013502462,"Disorders of optic nerve and visual pathways"
"709","377.1",171,125,1.36899080309125,0.00871655254428731,1.08033093873682,1.73877114932485,"Optic atrophy"
"710","377.3",90,37,2.43459780571894,2.84008355329239e-06,1.6427082261468,3.67368334488579,"Optic neuritis/neuropathy"
"711","378",28,12,2.33404820036316,0.0165721052254046,1.14921471233515,5.04012874818928,"Disorders of binocular eye movements"
"712","378.1",91,56,1.6258862249292,0.00484709787375015,1.15267820908315,2.31084492656513,"Strabismus (not specified as paralytic)"
"713","378.2",13,4,3.25073247246075,0.0490267925134958,1.00409936577033,13.6820976366905,"Nystagmus and other irregular eye movements"
"714","378.5",56,50,1.12010503086921,0.627286002932365,0.751087197164743,1.67450667192243,"Paralytic strabismus"
"715","379",12,9,1.33338925695631,0.663597166472338,0.515608400994153,3.58343308059625,"Other disorders of eye"
"716","379.1",16,15,1.06671248982135,1,0.493847905824668,2.31650107569116,"Scleritis and episcleritis"
"717","379.2",1327,1243,1.06906142691324,0.0980773170419986,0.987913015659246,1.15689977806975,"Disorders of vitreous body"
"718","379.3",151,110,1.37361209097449,0.0130432468639257,1.06699660182221,1.77300325000104,"Aphakia and other disorders of lens"
"719","379.4",11,8,1.37505655791907,0.647580775429137,0.503749225257521,3.93829121277878,"Anomalies of pupillary function"
"720","379.5",48,36,1.33357949530822,0.229709211266806,0.847621437616279,2.1152141710627,"Disorders of iris and ciliary body"
"721","379.51",4,0,Inf,0.124994060135192,0.660136714767441,Inf,"Pigmentary iris degeneration"
"722","379.9",101,47,2.15075384441021,1.05590480908222e-05,1.50689865042205,3.10910778531449,"Pain, swelling or discharge of eye"
"723","380",25,21,1.19054852622452,0.658679451703916,0.639644426115433,2.2368674948074,"Other disorders of external ear"
"724","380.1",239,195,1.22649432447228,0.038553823616761,1.01053685829108,1.49010772998713,"Otitis externa"
"725","380.4",1238,828,1.50505970794052,8.86908340751909e-20,1.37618707114543,1.64660705933631,"Impacted cerumen"
"726","381",0,0,0,1,0,Inf,"Eustachian tube disorders"
"727","381.1",154,120,1.28402025938179,0.0457622447286604,1.0045617442508,1.64448341931437,"Otitis media"
"728","381.11",152,128,1.18794945369685,0.168696934709805,0.932581043288943,1.51523234685243,"Suppurative and unspecified otitis media"
"729","381.2",158,148,1.06776699104947,0.606541077315877,0.847618994774857,1.3456505704798,"Eustachian tube disorders"
"730","381.3",51,32,1.59421486793974,0.0474522303118461,1.00490939249341,2.56378427394354,"Mastoiditis"
"731","381.9",12,21,0.571353113746138,0.162700694881063,0.256221753725799,1.21600821390359,"Otorrhea"
"732","382",96,81,1.18546421263055,0.292298315993206,0.872584806093491,1.61389626950638,"Otalgia"
"733","383",6,1,6.00027710755847,0.124989605195426,0.727956640144021,275.66453146032,"Otosclerosis"
"734","384",5,1,5.00007334509836,0.218738862621175,0.559522138368555,236.246783356766,"Other disorders of tympanic membrane"
"735","384.1",2,2,1,1,0.0725046700892349,13.7922150224151,"Myringitis"
"736","384.4",57,52,1.09622377648679,0.701688217908552,0.739379658134169,1.62851742127868,"Perforation of tympanic membrane"
"737","385",3,0,Inf,0.24999406011167,0.413232887993625,Inf,"Other disorders of middle ear and mastoid"
